,Year/Month,Diseases,Case number,Disease_cn,Disease_en
2013,2015-04-01,风疹 Rubella,2113,风疹,Rubella
2014,2015-05-01,风疹 Rubella,1856,风疹,Rubella
2015,2015-06-01,风疹 Rubella,1006,风疹,Rubella
2016,2015-07-01,风疹 Rubella,567,风疹,Rubella
2017,2015-08-01,风疹 Rubella,269,风疹,Rubella
2018,2015-09-01,风疹 Rubella,222,风疹,Rubella
2019,2015-10-01,风疹 Rubella,202,风疹,Rubella
2020,2015-11-01,风疹 Rubella,212,风疹,Rubella
2021,2015-12-30,风疹 Rubella,268,风疹,Rubella
2022,2016-01-01,风疹 Rubella,288,风疹,Rubella
2023,2016-02-01,风疹 Rubella,224,风疹,Rubella
2024,2016-03-01,风疹 Rubella,706,风疹,Rubella
2025,2016-04-01,风疹 Rubella,1183,风疹,Rubella
2026,2016-05-01,风疹 Rubella,1155,风疹,Rubella
2027,2016-06-01,风疹 Rubella,785,风疹,Rubella
2028,2016-07-01,风疹 Rubella,315,风疹,Rubella
2029,2016-08-01,风疹 Rubella,140,风疹,Rubella
2030,2016-09-01,风疹 Rubella,124,风疹,Rubella
2031,2016-10-01,风疹 Rubella,141,风疹,Rubella
2032,2016-11-01,风疹 Rubella,162,风疹,Rubella
2033,2016-12-01,风疹 Rubella,251,风疹,Rubella
2034,2017-01-01,风疹 Rubella,179,风疹,Rubella
2035,2017-02-01,风疹 Rubella,123,风疹,Rubella
2036,2017-03-01,风疹 Rubella,268,风疹,Rubella
2037,2017-04-01,风疹 Rubella,296,风疹,Rubella
2038,2017-05-01,风疹 Rubella,331,风疹,Rubella
2039,2017-06-01,风疹 Rubella,195,风疹,Rubella
2040,2017-07-01,风疹 Rubella,148,风疹,Rubella
2041,2017-08-01,风疹 Rubella,104,风疹,Rubella
2042,2017-09-01,风疹 Rubella,97,风疹,Rubella
2043,2017-10-01,风疹 Rubella,100,风疹,Rubella
2044,2017-11-01,风疹 Rubella,126,风疹,Rubella
2045,2017-12-01,风疹 Rubella,193,风疹,Rubella
2046,2018-01-01,风疹 Rubella,2238,风疹,Rubella
2047,2018-02-01,风疹 Rubella,1596,风疹,Rubella
2048,2018-03-01,风疹 Rubella,250,风疹,Rubella
2049,2018-04-01,风疹 Rubella,472,风疹,Rubella
2050,2018-05-01,风疹 Rubella,766,风疹,Rubella
2051,2018-06-01,风疹 Rubella,431,风疹,Rubella
2052,2018-07-01,风疹 Rubella,281,风疹,Rubella
2053,2018-08-01,风疹 Rubella,199,风疹,Rubella
2054,2018-09-01,风疹 Rubella,289,风疹,Rubella
2055,2018-10-01,风疹 Rubella,284,风疹,Rubella
2056,2018-11-01,风疹 Rubella,446,风疹,Rubella
2057,2018-12-01,风疹 Rubella,786,风疹,Rubella
2058,2019-01-01,风疹 Rubella,797,风疹,Rubella
2059,2019-02-01,风疹 Rubella,699,风疹,Rubella
2060,2019-03-01,风疹 Rubella,3141,风疹,Rubella
2061,2019-04-01,风疹 Rubella,7471,风疹,Rubella
2062,2019-05-01,风疹 Rubella,9095,风疹,Rubella
2063,2019-06-01,风疹 Rubella,6029,风疹,Rubella
2064,2019-07-01,风疹 Rubella,2283,风疹,Rubella
2065,2019-08-01,风疹 Rubella,812,风疹,Rubella
2066,2019-09-01,风疹 Rubella,483,风疹,Rubella
2067,2019-10-01,风疹 Rubella,671,风疹,Rubella
2068,2019-11-01,风疹 Rubella,952,风疹,Rubella
2069,2019-12-01,风疹 Rubella,1718,风疹,Rubella
2070,2020-01-31,风疹 Rubella,1199,风疹,Rubella
2071,2020-02-29,风疹 Rubella,306,风疹,Rubella
2072,2020-03-31,风疹 Rubella,197,风疹,Rubella
2073,2020-04-01,风疹 Rubella,116,风疹,Rubella
2074,2020-05-01,风疹 Rubella,90,风疹,Rubella
2075,2020-06-01,风疹 Rubella,114,风疹,Rubella
2076,2020-07-01,风疹 Rubella,82,风疹,Rubella
2077,2020-08-01,风疹 Rubella,96,风疹,Rubella
2078,2020-09-01,风疹 Rubella,102,风疹,Rubella
2079,2020-10-01,风疹 Rubella,157,风疹,Rubella
2080,2020-11-01,风疹 Rubella,276,风疹,Rubella
2081,2020-12-01,风疹 Rubella,104,风疹,Rubella
2082,2021-01-31,风疹 Rubella,127,风疹,Rubella
2083,2021-02-28,风疹 Rubella,46,风疹,Rubella
2084,2021-03-31,风疹 Rubella,82,风疹,Rubella
2085,2021-04-30,风疹 Rubella,107,风疹,Rubella
2086,2021-05-31,风疹 Rubella,187,风疹,Rubella
2087,2021-06-30,风疹 Rubella,115,风疹,Rubella
2088,2021-07-31,风疹 Rubella,102,风疹,Rubella
2089,2021-08-31,风疹 Rubella,68,风疹,Rubella
2090,2021-09-30,风疹 Rubella,90,风疹,Rubella
2091,2021-10-31,风疹 Rubella,101,风疹,Rubella
2092,2021-11-30,风疹 Rubella,119,风疹,Rubella
2093,2021-12-31,风疹 Rubella,158,风疹,Rubella
2094,2022-01-31,风疹 Rubella,70,风疹,Rubella
2095,2022-02-28,风疹 Rubella,55,风疹,Rubella
2096,2022-03-31,风疹 Rubella,98,风疹,Rubella
2097,2022-04-30,风疹 Rubella,97,风疹,Rubella
2098,2022-05-31,风疹 Rubella,155,风疹,Rubella
2099,2022-06-30,风疹 Rubella,167,风疹,Rubella
2100,2022-07-31,风疹 Rubella,106,风疹,Rubella
2101,2022-08-31,风疹 Rubella,128,风疹,Rubella
2102,2022-09-30,风疹 Rubella,98,风疹,Rubella
2103,2022-10-31,风疹 Rubella,118,风疹,Rubella
2104,2022-11-30,风疹 Rubella,120,风疹,Rubella
2105,2022-12-31,风疹 Rubella,72,风疹,Rubella
2106,2023-01-31,风疹 Rubella,40,风疹,Rubella
2107,2023-02-28,风疹 Rubella,67,风疹,Rubella
2108,2023-03-31,风疹 Rubella,90,风疹,Rubella
2109,2023-04-30,风疹 Rubella,75,风疹,Rubella
2110,2023-05-31,风疹 Rubella,73,风疹,Rubella
2111,2023-06-30,风疹 Rubella,110,风疹,Rubella
2112,2023-07-31,风疹 Rubella,99,风疹,Rubella
2113,2023-08-31,风疹 Rubella,103,风疹,Rubella
2114,2023-09-30,风疹 Rubella,72,风疹,Rubella
2115,2023-10-31,风疹 Rubella,110,风疹,Rubella
2116,2023-11-30,风疹 Rubella,89,风疹,Rubella
2117,2023-12-31,风疹 Rubella,74,风疹,Rubella
2118,2024-01-31,风疹 Rubella,45,风疹,Rubella
2119,2024-02-29,风疹 Rubella,33,风疹,Rubella
2120,2024-03-31,风疹 Rubella,67,风疹,Rubella
2121,2024-04-30,风疹 Rubella,68,风疹,Rubella
2122,2024-05-31,风疹 Rubella,82,风疹,Rubella
2123,2024-06-30,风疹 Rubella,73,风疹,Rubella
2124,2024-07-31,风疹 Rubella,64,风疹,Rubella
2125,2024-08-31,风疹 Rubella,70,风疹,Rubella
2126,2024-09-30,风疹 Rubella,39,风疹,Rubella
2127,2024-10-31,风疹 Rubella,72,风疹,Rubella
2128,2024-11-30,风疹 Rubella,58,风疹,Rubella
2129,2024-12-31,风疹 Rubella,63,风疹,Rubella
2130,2025-01-01,风疹 Rubella,53,风疹,Rubella
2131,2025-02-01,风疹 Rubella,41,风疹,Rubella
2132,2025-03-01,风疹 Rubella,63,风疹,Rubella
2133,2025-04-01,风疹 Rubella,75,风疹,Rubella
2134,2025-05-01,风疹 Rubella,66,风疹,Rubella
2135,2025-06-01,风疹 Rubella,53,风疹,Rubella
2136,2025-07-01,风疹 Rubella,65,风疹,Rubella
2137,2025-08-01,风疹 Rubella,51,风疹,Rubella
2138,2025-09-01,风疹 Rubella,45,风疹,Rubella
2139,2025-10-01,风疹 Rubella,53,风疹,Rubella
2140,2025-11-01,风疹 Rubella,48,风疹,Rubella
2141,2025-12-01,风疹 Rubella,38,风疹,Rubella
2142,2026-01-01,风疹 Rubella,30,风疹,Rubella
2143,2026-02-01,风疹 Rubella,32,风疹,Rubella
2144,2026-03-01,风疹 Rubella,36,风疹,Rubella
2145,2010-01-31,钩端螺旋体病 Leptospirosis,8,钩端螺旋体病,Leptospirosis
2146,2010-02-28,钩端螺旋体病 Leptospirosis,5,钩端螺旋体病,Leptospirosis
2147,2010-03-31,钩端螺旋体病 Leptospirosis,7,钩端螺旋体病,Leptospirosis
2148,2010-04-30,钩端螺旋体病 Leptospirosis,7,钩端螺旋体病,Leptospirosis
2149,2010-05-01,钩端螺旋体病 Leptospirosis,17,钩端螺旋体病,Leptospirosis
2150,2010-06-01,钩端螺旋体病 Leptospirosis,48,钩端螺旋体病,Leptospirosis
2151,2010-07-01,钩端螺旋体病 Leptospirosis,51,钩端螺旋体病,Leptospirosis
2152,2010-08-01,钩端螺旋体病 Leptospirosis,103,钩端螺旋体病,Leptospirosis
2153,2010-09-01,钩端螺旋体病 Leptospirosis,262,钩端螺旋体病,Leptospirosis
2154,2010-10-01,钩端螺旋体病 Leptospirosis,112,钩端螺旋体病,Leptospirosis
2155,2010-11-01,钩端螺旋体病 Leptospirosis,43,钩端螺旋体病,Leptospirosis
2156,2010-12-01,钩端螺旋体病 Leptospirosis,32,钩端螺旋体病,Leptospirosis
2157,2011-01-31,钩端螺旋体病 Leptospirosis,17,钩端螺旋体病,Leptospirosis
2158,2011-02-01,钩端螺旋体病 Leptospirosis,3,钩端螺旋体病,Leptospirosis
2159,2011-03-02,钩端螺旋体病 Leptospirosis,7,钩端螺旋体病,Leptospirosis
2160,2011-04-03,钩端螺旋体病 Leptospirosis,5,钩端螺旋体病,Leptospirosis
2161,2011-05-04,钩端螺旋体病 Leptospirosis,7,钩端螺旋体病,Leptospirosis
2162,2011-06-05,钩端螺旋体病 Leptospirosis,24,钩端螺旋体病,Leptospirosis
2163,2011-07-31,钩端螺旋体病 Leptospirosis,37,钩端螺旋体病,Leptospirosis
2164,2011-08-31,钩端螺旋体病 Leptospirosis,63,钩端螺旋体病,Leptospirosis
2165,2011-09-30,钩端螺旋体病 Leptospirosis,104,钩端螺旋体病,Leptospirosis
2166,2011-10-31,钩端螺旋体病 Leptospirosis,63,钩端螺旋体病,Leptospirosis
2167,2011-11-30,钩端螺旋体病 Leptospirosis,50,钩端螺旋体病,Leptospirosis
2168,2011-12-31,钩端螺旋体病 Leptospirosis,45,钩端螺旋体病,Leptospirosis
2169,2012-01-31,钩端螺旋体病 Leptospirosis,6,钩端螺旋体病,Leptospirosis
2170,2012-02-29,钩端螺旋体病 Leptospirosis,1,钩端螺旋体病,Leptospirosis
2171,2012-03-31,钩端螺旋体病 Leptospirosis,5,钩端螺旋体病,Leptospirosis
2172,2012-04-30,钩端螺旋体病 Leptospirosis,14,钩端螺旋体病,Leptospirosis
2173,2012-05-31,钩端螺旋体病 Leptospirosis,11,钩端螺旋体病,Leptospirosis
2174,2012-06-30,钩端螺旋体病 Leptospirosis,19,钩端螺旋体病,Leptospirosis
2175,2012-07-31,钩端螺旋体病 Leptospirosis,23,钩端螺旋体病,Leptospirosis
2176,2012-08-31,钩端螺旋体病 Leptospirosis,60,钩端螺旋体病,Leptospirosis
2177,2012-09-30,钩端螺旋体病 Leptospirosis,141,钩端螺旋体病,Leptospirosis
2178,2012-10-31,钩端螺旋体病 Leptospirosis,94,钩端螺旋体病,Leptospirosis
2179,2012-11-30,钩端螺旋体病 Leptospirosis,21,钩端螺旋体病,Leptospirosis
2180,2012-12-31,钩端螺旋体病 Leptospirosis,60,钩端螺旋体病,Leptospirosis
2181,2013-01-01,钩端螺旋体病 Leptospirosis,14,钩端螺旋体病,Leptospirosis
2182,2013-02-01,钩端螺旋体病 Leptospirosis,2,钩端螺旋体病,Leptospirosis
2183,2013-03-03,钩端螺旋体病 Leptospirosis,8,钩端螺旋体病,Leptospirosis
2184,2013-04-02,钩端螺旋体病 Leptospirosis,4,钩端螺旋体病,Leptospirosis
2185,2013-05-03,钩端螺旋体病 Leptospirosis,10,钩端螺旋体病,Leptospirosis
2186,2013-06-03,钩端螺旋体病 Leptospirosis,19,钩端螺旋体病,Leptospirosis
2187,2013-07-04,钩端螺旋体病 Leptospirosis,29,钩端螺旋体病,Leptospirosis
2188,2013-08-04,钩端螺旋体病 Leptospirosis,55,钩端螺旋体病,Leptospirosis
2189,2013-09-04,钩端螺旋体病 Leptospirosis,87,钩端螺旋体病,Leptospirosis
2190,2013-10-05,钩端螺旋体病 Leptospirosis,59,钩端螺旋体病,Leptospirosis
2191,2013-11-30,钩端螺旋体病 Leptospirosis,74,钩端螺旋体病,Leptospirosis
2192,2013-12-31,钩端螺旋体病 Leptospirosis,36,钩端螺旋体病,Leptospirosis
2193,2014-01-30,钩端螺旋体病 Leptospirosis,9,钩端螺旋体病,Leptospirosis
2194,2014-02-27,钩端螺旋体病 Leptospirosis,2,钩端螺旋体病,Leptospirosis
2195,2014-03-30,钩端螺旋体病 Leptospirosis,5,钩端螺旋体病,Leptospirosis
2196,2014-04-29,钩端螺旋体病 Leptospirosis,10,钩端螺旋体病,Leptospirosis
2197,2014-05-30,钩端螺旋体病 Leptospirosis,15,钩端螺旋体病,Leptospirosis
2198,2014-06-29,钩端螺旋体病 Leptospirosis,24,钩端螺旋体病,Leptospirosis
2199,2014-07-30,钩端螺旋体病 Leptospirosis,26,钩端螺旋体病,Leptospirosis
2200,2014-08-30,钩端螺旋体病 Leptospirosis,61,钩端螺旋体病,Leptospirosis
2201,2014-09-29,钩端螺旋体病 Leptospirosis,61,钩端螺旋体病,Leptospirosis
2202,2014-10-30,钩端螺旋体病 Leptospirosis,74,钩端螺旋体病,Leptospirosis
2203,2014-11-30,钩端螺旋体病 Leptospirosis,35,钩端螺旋体病,Leptospirosis
2204,2014-12-30,钩端螺旋体病 Leptospirosis,207,钩端螺旋体病,Leptospirosis
2205,2015-01-01,钩端螺旋体病 Leptospirosis,11,钩端螺旋体病,Leptospirosis
2206,2015-02-01,钩端螺旋体病 Leptospirosis,5,钩端螺旋体病,Leptospirosis
2207,2015-03-01,钩端螺旋体病 Leptospirosis,3,钩端螺旋体病,Leptospirosis
2208,2015-04-01,钩端螺旋体病 Leptospirosis,4,钩端螺旋体病,Leptospirosis
2209,2015-05-01,钩端螺旋体病 Leptospirosis,6,钩端螺旋体病,Leptospirosis
2210,2015-06-01,钩端螺旋体病 Leptospirosis,10,钩端螺旋体病,Leptospirosis
2211,2015-07-01,钩端螺旋体病 Leptospirosis,27,钩端螺旋体病,Leptospirosis
2212,2015-08-01,钩端螺旋体病 Leptospirosis,44,钩端螺旋体病,Leptospirosis
2213,2015-09-01,钩端螺旋体病 Leptospirosis,38,钩端螺旋体病,Leptospirosis
2214,2015-10-01,钩端螺旋体病 Leptospirosis,67,钩端螺旋体病,Leptospirosis
2215,2015-11-01,钩端螺旋体病 Leptospirosis,54,钩端螺旋体病,Leptospirosis
2216,2015-12-30,钩端螺旋体病 Leptospirosis,104,钩端螺旋体病,Leptospirosis
2217,2016-01-01,钩端螺旋体病 Leptospirosis,17,钩端螺旋体病,Leptospirosis
2218,2016-02-01,钩端螺旋体病 Leptospirosis,4,钩端螺旋体病,Leptospirosis
2219,2016-03-01,钩端螺旋体病 Leptospirosis,5,钩端螺旋体病,Leptospirosis
2220,2016-04-01,钩端螺旋体病 Leptospirosis,6,钩端螺旋体病,Leptospirosis
2221,2016-05-01,钩端螺旋体病 Leptospirosis,5,钩端螺旋体病,Leptospirosis
2222,2016-06-01,钩端螺旋体病 Leptospirosis,12,钩端螺旋体病,Leptospirosis
2223,2016-07-01,钩端螺旋体病 Leptospirosis,24,钩端螺旋体病,Leptospirosis
2224,2016-08-01,钩端螺旋体病 Leptospirosis,68,钩端螺旋体病,Leptospirosis
2225,2016-09-01,钩端螺旋体病 Leptospirosis,65,钩端螺旋体病,Leptospirosis
2226,2016-10-01,钩端螺旋体病 Leptospirosis,68,钩端螺旋体病,Leptospirosis
2227,2016-11-01,钩端螺旋体病 Leptospirosis,77,钩端螺旋体病,Leptospirosis
2228,2016-12-01,钩端螺旋体病 Leptospirosis,39,钩端螺旋体病,Leptospirosis
2229,2017-01-01,钩端螺旋体病 Leptospirosis,17,钩端螺旋体病,Leptospirosis
2230,2017-02-01,钩端螺旋体病 Leptospirosis,4,钩端螺旋体病,Leptospirosis
2231,2017-03-01,钩端螺旋体病 Leptospirosis,6,钩端螺旋体病,Leptospirosis
2232,2017-04-01,钩端螺旋体病 Leptospirosis,4,钩端螺旋体病,Leptospirosis
2233,2017-05-01,钩端螺旋体病 Leptospirosis,9,钩端螺旋体病,Leptospirosis
2234,2017-06-01,钩端螺旋体病 Leptospirosis,15,钩端螺旋体病,Leptospirosis
2235,2017-07-01,钩端螺旋体病 Leptospirosis,27,钩端螺旋体病,Leptospirosis
2236,2017-08-01,钩端螺旋体病 Leptospirosis,19,钩端螺旋体病,Leptospirosis
2237,2017-09-01,钩端螺旋体病 Leptospirosis,47,钩端螺旋体病,Leptospirosis
2238,2017-10-01,钩端螺旋体病 Leptospirosis,32,钩端螺旋体病,Leptospirosis
2239,2017-11-01,钩端螺旋体病 Leptospirosis,19,钩端螺旋体病,Leptospirosis
2240,2017-12-01,钩端螺旋体病 Leptospirosis,30,钩端螺旋体病,Leptospirosis
2241,2018-01-01,钩端螺旋体病 Leptospirosis,44,钩端螺旋体病,Leptospirosis
2242,2018-02-01,钩端螺旋体病 Leptospirosis,54,钩端螺旋体病,Leptospirosis
2243,2018-03-01,钩端螺旋体病 Leptospirosis,6,钩端螺旋体病,Leptospirosis
2244,2018-04-01,钩端螺旋体病 Leptospirosis,5,钩端螺旋体病,Leptospirosis
2245,2018-05-01,钩端螺旋体病 Leptospirosis,17,钩端螺旋体病,Leptospirosis
2246,2018-06-01,钩端螺旋体病 Leptospirosis,8,钩端螺旋体病,Leptospirosis
2247,2018-07-01,钩端螺旋体病 Leptospirosis,17,钩端螺旋体病,Leptospirosis
2248,2018-08-01,钩端螺旋体病 Leptospirosis,35,钩端螺旋体病,Leptospirosis
2249,2018-09-01,钩端螺旋体病 Leptospirosis,39,钩端螺旋体病,Leptospirosis
2250,2018-10-01,钩端螺旋体病 Leptospirosis,20,钩端螺旋体病,Leptospirosis
2251,2018-11-01,钩端螺旋体病 Leptospirosis,10,钩端螺旋体病,Leptospirosis
2252,2018-12-01,钩端螺旋体病 Leptospirosis,17,钩端螺旋体病,Leptospirosis
2253,2019-01-01,钩端螺旋体病 Leptospirosis,10,钩端螺旋体病,Leptospirosis
2254,2019-02-01,钩端螺旋体病 Leptospirosis,8,钩端螺旋体病,Leptospirosis
2255,2019-03-01,钩端螺旋体病 Leptospirosis,6,钩端螺旋体病,Leptospirosis
2256,2019-04-01,钩端螺旋体病 Leptospirosis,8,钩端螺旋体病,Leptospirosis
2257,2019-05-01,钩端螺旋体病 Leptospirosis,3,钩端螺旋体病,Leptospirosis
2258,2019-06-01,钩端螺旋体病 Leptospirosis,14,钩端螺旋体病,Leptospirosis
2259,2019-07-01,钩端螺旋体病 Leptospirosis,23,钩端螺旋体病,Leptospirosis
2260,2019-08-01,钩端螺旋体病 Leptospirosis,40,钩端螺旋体病,Leptospirosis
2261,2019-09-01,钩端螺旋体病 Leptospirosis,68,钩端螺旋体病,Leptospirosis
2262,2019-10-01,钩端螺旋体病 Leptospirosis,23,钩端螺旋体病,Leptospirosis
2263,2019-11-01,钩端螺旋体病 Leptospirosis,7,钩端螺旋体病,Leptospirosis
2264,2019-12-01,钩端螺旋体病 Leptospirosis,16,钩端螺旋体病,Leptospirosis
2265,2020-01-31,钩端螺旋体病 Leptospirosis,6,钩端螺旋体病,Leptospirosis
2266,2020-02-29,钩端螺旋体病 Leptospirosis,2,钩端螺旋体病,Leptospirosis
2267,2020-03-31,钩端螺旋体病 Leptospirosis,1,钩端螺旋体病,Leptospirosis
2268,2020-04-01,钩端螺旋体病 Leptospirosis,2,钩端螺旋体病,Leptospirosis
2269,2020-05-01,钩端螺旋体病 Leptospirosis,5,钩端螺旋体病,Leptospirosis
2270,2020-06-01,钩端螺旋体病 Leptospirosis,12,钩端螺旋体病,Leptospirosis
2271,2020-07-01,钩端螺旋体病 Leptospirosis,23,钩端螺旋体病,Leptospirosis
2272,2020-08-01,钩端螺旋体病 Leptospirosis,51,钩端螺旋体病,Leptospirosis
2273,2020-09-01,钩端螺旋体病 Leptospirosis,110,钩端螺旋体病,Leptospirosis
2274,2020-10-01,钩端螺旋体病 Leptospirosis,53,钩端螺旋体病,Leptospirosis
2275,2020-11-01,钩端螺旋体病 Leptospirosis,31,钩端螺旋体病,Leptospirosis
2276,2020-12-01,钩端螺旋体病 Leptospirosis,19,钩端螺旋体病,Leptospirosis
2277,2021-01-31,钩端螺旋体病 Leptospirosis,14,钩端螺旋体病,Leptospirosis
2278,2021-02-28,钩端螺旋体病 Leptospirosis,3,钩端螺旋体病,Leptospirosis
2279,2021-03-31,钩端螺旋体病 Leptospirosis,7,钩端螺旋体病,Leptospirosis
2280,2021-04-30,钩端螺旋体病 Leptospirosis,3,钩端螺旋体病,Leptospirosis
2281,2021-05-31,钩端螺旋体病 Leptospirosis,9,钩端螺旋体病,Leptospirosis
2282,2021-06-30,钩端螺旋体病 Leptospirosis,19,钩端螺旋体病,Leptospirosis
2283,2021-07-31,钩端螺旋体病 Leptospirosis,28,钩端螺旋体病,Leptospirosis
2284,2021-08-31,钩端螺旋体病 Leptospirosis,81,钩端螺旋体病,Leptospirosis
2285,2021-09-30,钩端螺旋体病 Leptospirosis,116,钩端螺旋体病,Leptospirosis
2286,2021-10-31,钩端螺旋体病 Leptospirosis,81,钩端螺旋体病,Leptospirosis
2287,2021-11-30,钩端螺旋体病 Leptospirosis,31,钩端螺旋体病,Leptospirosis
2288,2021-12-31,钩端螺旋体病 Leptospirosis,39,钩端螺旋体病,Leptospirosis
2289,2022-01-31,钩端螺旋体病 Leptospirosis,8,钩端螺旋体病,Leptospirosis
2290,2022-02-28,钩端螺旋体病 Leptospirosis,2,钩端螺旋体病,Leptospirosis
2291,2022-03-31,钩端螺旋体病 Leptospirosis,5,钩端螺旋体病,Leptospirosis
2292,2022-04-30,钩端螺旋体病 Leptospirosis,3,钩端螺旋体病,Leptospirosis
2293,2022-05-31,钩端螺旋体病 Leptospirosis,10,钩端螺旋体病,Leptospirosis
2294,2022-06-30,钩端螺旋体病 Leptospirosis,12,钩端螺旋体病,Leptospirosis
2295,2022-07-31,钩端螺旋体病 Leptospirosis,24,钩端螺旋体病,Leptospirosis
2296,2022-08-31,钩端螺旋体病 Leptospirosis,48,钩端螺旋体病,Leptospirosis
2297,2022-09-30,钩端螺旋体病 Leptospirosis,43,钩端螺旋体病,Leptospirosis
2298,2022-10-31,钩端螺旋体病 Leptospirosis,28,钩端螺旋体病,Leptospirosis
2299,2022-11-30,钩端螺旋体病 Leptospirosis,10,钩端螺旋体病,Leptospirosis
2300,2022-12-31,钩端螺旋体病 Leptospirosis,12,钩端螺旋体病,Leptospirosis
2301,2023-01-31,钩端螺旋体病 Leptospirosis,6,钩端螺旋体病,Leptospirosis
2302,2023-02-28,钩端螺旋体病 Leptospirosis,7,钩端螺旋体病,Leptospirosis
